section_id,label,sort_order,height_m,distance_m,raw_height_m,line_style,value_state
A3-03,Section 3,3,-3.0,656.0,-71.3166732788086,solid,water_floor
A3-01,Section 1,3,-3.0,657.0,-75.02983093261719,solid,water_floor
A3-03,Section 3,3,-3.0,657.0,-72.37080383300781,solid,water_floor
A3-01,Section 1,3,-3.0,658.0,-70.65559387207031,solid,water_floor
A3-03,Section 3,3,-3.0,658.0,-72.47664642333984,solid,water_floor
A3-01,Section 1,3,-3.0,659.0,-72.21136474609375,solid,water_floor
A3-03,Section 3,3,-3.0,659.0,-73.87383270263672,solid,water_floor
A3-01,Section 1,3,-3.0,660.0,-72.52020263671875,solid,water_floor
A3-03,Section 3,3,-3.0,660.0,-70.39717102050781,solid,water_floor
A3-01,Section 1,3,-3.0,661.0,-68.6758804321289,solid,water_floor
A3-03,Section 3,3,-3.0,661.0,-75.02571105957031,solid,water_floor
A3-01,Section 1,3,-3.0,662.0,-71.32617950439453,solid,water_floor
A3-03,Section 3,3,-3.0,662.0,-73.06098175048828,solid,water_floor
A3-01,Section 1,3,-3.0,663.0,-71.32337951660156,solid,water_floor
A3-03,Section 3,3,-3.0,663.0,-66.88011932373047,solid,water_floor
A3-01,Section 1,3,-3.0,664.0,-71.3479995727539,solid,water_floor
A3-03,Section 3,3,-3.0,664.0,-66.86835479736328,solid,water_floor
A3-01,Section 1,3,-3.0,665.0,-64.38033294677734,solid,water_floor
A3-03,Section 3,3,-3.0,665.0,-66.18302154541016,solid,water_floor
A3-01,Section 1,3,-3.0,666.0,-65.65499877929688,solid,water_floor
A3-03,Section 3,3,-3.0,666.0,-69.01980590820312,solid,water_floor
A3-01,Section 1,3,-3.0,667.0,-66.36270904541016,solid,water_floor
A3-03,Section 3,3,-3.0,667.0,-71.03759002685547,solid,water_floor
A3-01,Section 1,3,-3.0,668.0,-66.42662048339844,solid,water_floor
A3-03,Section 3,3,-3.0,668.0,-69.62315368652344,solid,water_floor
A3-01,Section 1,3,-3.0,669.0,-66.50508880615234,solid,water_floor
A3-03,Section 3,3,-3.0,669.0,-70.99840545654297,solid,water_floor
A3-01,Section 1,3,-3.0,670.0,-65.87520599365234,solid,water_floor
A3-03,Section 3,3,-3.0,670.0,-72.74072265625,solid,water_floor
A3-01,Section 1,3,-3.0,671.0,-63.6839599609375,solid,water_floor
A3-03,Section 3,3,-3.0,671.0,-70.21844482421875,solid,water_floor
A3-01,Section 1,3,-3.0,672.0,-65.42645263671875,solid,water_floor
A3-03,Section 3,3,-3.0,672.0,-69.95944213867188,solid,water_floor
A3-01,Section 1,3,-3.0,673.0,-65.6846923828125,solid,water_floor
A3-03,Section 3,3,-3.0,673.0,-69.24603271484375,solid,water_floor
A3-01,Section 1,3,-3.0,674.0,-64.63041687011719,solid,water_floor
A3-03,Section 3,3,-3.0,674.0,-68.22073364257812,solid,water_floor
A3-01,Section 1,3,-3.0,675.0,-61.076934814453125,solid,water_floor
A3-03,Section 3,3,-3.0,675.0,-68.69133758544922,solid,water_floor
A3-01,Section 1,3,-3.0,676.0,-58.15105056762695,solid,water_floor
A3-03,Section 3,3,-3.0,676.0,-72.2210464477539,solid,water_floor
A3-01,Section 1,3,-3.0,677.0,-63.07383728027344,solid,water_floor
A3-03,Section 3,3,-3.0,677.0,-76.20540618896484,solid,water_floor
A3-01,Section 1,3,-3.0,678.0,-59.63612365722656,solid,water_floor
A3-03,Section 3,3,-3.0,678.0,-70.05931854248047,solid,water_floor
A3-01,Section 1,3,-3.0,679.0,-60.214202880859375,solid,water_floor
A3-03,Section 3,3,-3.0,679.0,-70.98777770996094,solid,water_floor
A3-01,Section 1,3,-3.0,680.0,-59.49121856689453,solid,water_floor
A3-03,Section 3,3,-3.0,680.0,-68.60565185546875,solid,water_floor
A3-01,Section 1,3,-3.0,681.0,-59.12119674682617,solid,water_floor
A3-03,Section 3,3,-3.0,681.0,-70.86241149902344,solid,water_floor
A3-01,Section 1,3,-3.0,682.0,-60.64546203613281,solid,water_floor
A3-03,Section 3,3,-3.0,682.0,-68.94011688232422,solid,water_floor
A3-01,Section 1,3,-3.0,683.0,-55.69264221191406,solid,water_floor
A3-03,Section 3,3,-3.0,683.0,-68.52694702148438,solid,water_floor
A3-01,Section 1,3,-3.0,684.0,-52.199562072753906,solid,water_floor
A3-03,Section 3,3,-3.0,684.0,-68.57323455810547,solid,water_floor
A3-01,Section 1,3,-3.0,685.0,-53.99375534057617,solid,water_floor
A3-03,Section 3,3,-3.0,685.0,-65.4624252319336,solid,water_floor
A3-01,Section 1,3,-3.0,686.0,-51.387603759765625,solid,water_floor
A3-03,Section 3,3,-3.0,686.0,-70.8141098022461,solid,water_floor
A3-01,Section 1,3,-3.0,687.0,-56.264610290527344,solid,water_floor
A3-03,Section 3,3,-3.0,687.0,-73.66361236572266,solid,water_floor
A3-01,Section 1,3,-3.0,688.0,-50.41792297363281,solid,water_floor
A3-03,Section 3,3,-3.0,688.0,-67.71363830566406,solid,water_floor
A3-01,Section 1,3,-3.0,689.0,-53.29096603393555,solid,water_floor
A3-03,Section 3,3,-3.0,689.0,-67.4424057006836,solid,water_floor
A3-01,Section 1,3,-3.0,690.0,-53.75001525878906,solid,water_floor
A3-03,Section 3,3,-3.0,690.0,-69.92500305175781,solid,water_floor
A3-01,Section 1,3,-3.0,691.0,-46.825286865234375,solid,water_floor
A3-03,Section 3,3,-3.0,691.0,-70.9940185546875,solid,water_floor
A3-01,Section 1,3,-3.0,692.0,-59.634063720703125,solid,water_floor
A3-03,Section 3,3,-3.0,692.0,-67.56930541992188,solid,water_floor
A3-01,Section 1,3,-3.0,693.0,-47.003055572509766,solid,water_floor
A3-03,Section 3,3,-3.0,693.0,-65.77677917480469,solid,water_floor
A3-01,Section 1,3,-3.0,694.0,-42.063758850097656,solid,water_floor
A3-03,Section 3,3,-3.0,694.0,-67.79927062988281,solid,water_floor
A3-01,Section 1,3,-3.0,695.0,-36.64026641845703,solid,water_floor
A3-03,Section 3,3,-3.0,695.0,-72.19001007080078,solid,water_floor
A3-01,Section 1,3,-3.0,696.0,-40.60822677612305,solid,water_floor
A3-03,Section 3,3,-3.0,696.0,-70.98545837402344,solid,water_floor
A3-01,Section 1,3,-3.0,697.0,-40.169769287109375,solid,water_floor
A3-03,Section 3,3,-3.0,697.0,-69.69294738769531,solid,water_floor
A3-01,Section 1,3,-3.0,698.0,-38.196922302246094,solid,water_floor
A3-03,Section 3,3,-3.0,698.0,-69.41129302978516,solid,water_floor
A3-01,Section 1,3,-3.0,699.0,-35.19802474975586,solid,water_floor
A3-03,Section 3,3,-3.0,699.0,-71.14685821533203,solid,water_floor
A3-01,Section 1,3,-3.0,700.0,-33.447608947753906,solid,water_floor
A3-03,Section 3,3,-3.0,700.0,-69.68209075927734,solid,water_floor
A3-01,Section 1,3,-3.0,701.0,-31.974821090698242,solid,water_floor
A3-03,Section 3,3,-3.0,701.0,-66.24893188476562,solid,water_floor
A3-01,Section 1,3,-3.0,702.0,-17.193195343017578,solid,water_floor
A3-03,Section 3,3,-3.0,702.0,-68.76465606689453,solid,water_floor
A3-01,Section 1,3,-3.0,703.0,-21.332857131958008,solid,water_floor
A3-03,Section 3,3,-3.0,703.0,-73.36662292480469,solid,water_floor
A3-01,Section 1,3,-3.0,704.0,-21.96291160583496,solid,water_floor
A3-03,Section 3,3,-3.0,704.0,-66.44467163085938,solid,water_floor
A3-01,Section 1,3,-3.0,705.0,-23.455995559692383,solid,water_floor
A3-03,Section 3,3,-3.0,705.0,-68.33164978027344,solid,water_floor
A3-01,Section 1,3,-3.0,706.0,-17.183761596679688,solid,water_floor
A3-03,Section 3,3,-3.0,706.0,-70.46116638183594,solid,water_floor
A3-01,Section 1,3,-3.0,707.0,-12.87038516998291,solid,water_floor
A3-03,Section 3,3,-3.0,707.0,-67.50296783447266,solid,water_floor
A3-01,Section 1,3,-3.0,708.0,-15.48897933959961,solid,water_floor
A3-03,Section 3,3,-3.0,708.0,-66.3913803100586,solid,water_floor
A3-01,Section 1,3,-3.0,709.0,-8.867752075195312,solid,water_floor
A3-03,Section 3,3,-3.0,709.0,-68.30809020996094,solid,water_floor
A3-01,Section 1,3,-3.0,710.0,-3.7637805938720703,solid,water_floor
A3-03,Section 3,3,-3.0,710.0,-67.07940673828125,solid,water_floor
A3-01,Section 1,3,-3.0,711.0,-3.345442771911621,solid,water_floor
A3-03,Section 3,3,-3.0,711.0,-64.32643127441406,solid,water_floor
A3-01,Section 1,3,-3.0,712.0,-3.121004819869995,solid,water_floor
A3-03,Section 3,3,-3.0,712.0,-59.76523971557617,solid,water_floor
A3-01,Section 1,3,-2.9919140338897705,713.0,-2.9919140338897705,solid,sampled
A3-03,Section 3,3,-3.0,713.0,-64.15440368652344,solid,water_floor
A3-01,Section 1,3,-2.8816652297973633,714.0,-2.8816652297973633,solid,sampled
A3-03,Section 3,3,-3.0,714.0,-60.21977615356445,solid,water_floor
A3-01,Section 1,3,-2.640573024749756,715.0,-2.640573024749756,solid,sampled
A3-03,Section 3,3,-3.0,715.0,-61.59822082519531,solid,water_floor
A3-01,Section 1,3,-2.4877076148986816,716.0,-2.4877076148986816,solid,sampled
A3-03,Section 3,3,-3.0,716.0,-61.692832946777344,solid,water_floor
A3-01,Section 1,3,-2.2954535484313965,717.0,-2.2954535484313965,solid,sampled
A3-03,Section 3,3,-3.0,717.0,-59.55534744262695,solid,water_floor
A3-01,Section 1,3,-2.178201913833618,718.0,-2.178201913833618,solid,sampled
A3-03,Section 3,3,-3.0,718.0,-61.427276611328125,solid,water_floor
A3-01,Section 1,3,-2.07588529586792,719.0,-2.07588529586792,solid,sampled
A3-03,Section 3,3,-3.0,719.0,-48.93206787109375,solid,water_floor
A3-01,Section 1,3,-1.9237428903579712,720.0,-1.9237428903579712,solid,sampled
A3-03,Section 3,3,-3.0,720.0,-59.69837188720703,solid,water_floor
A3-01,Section 1,3,-1.7356842756271362,721.0,-1.7356842756271362,solid,sampled
A3-03,Section 3,3,-3.0,721.0,-60.15562057495117,solid,water_floor
A3-01,Section 1,3,-1.6186926364898682,722.0,-1.6186926364898682,solid,sampled
A3-03,Section 3,3,-3.0,722.0,-49.32978439331055,solid,water_floor
A3-01,Section 1,3,-1.476436972618103,723.0,-1.476436972618103,solid,sampled
A3-03,Section 3,3,-3.0,723.0,-37.29885482788086,solid,water_floor
A3-01,Section 1,3,-1.373403549194336,724.0,-1.373403549194336,solid,sampled
A3-03,Section 3,3,-3.0,724.0,-32.3502311706543,solid,water_floor
A3-01,Section 1,3,-1.2741903066635132,725.0,-1.2741903066635132,solid,sampled
A3-03,Section 3,3,-3.0,725.0,-22.371875762939453,solid,water_floor
A3-01,Section 1,3,-1.1209487915039062,726.0,-1.1209487915039062,solid,sampled
A3-03,Section 3,3,-3.0,726.0,-25.00426483154297,solid,water_floor
A3-01,Section 1,3,-0.9947980046272278,727.0,-0.9947980046272278,solid,sampled
A3-03,Section 3,3,-3.0,727.0,-16.849742889404297,solid,water_floor
A3-01,Section 1,3,-0.8513755798339844,728.0,-0.8513755798339844,solid,sampled
A3-03,Section 3,3,-3.0,728.0,-7.85313081741333,solid,water_floor
A3-01,Section 1,3,-0.7161970138549805,729.0,-0.7161970138549805,solid,sampled
A3-03,Section 3,3,-3.0,729.0,-13.698376655578613,solid,water_floor
A3-01,Section 1,3,-0.5969042778015137,730.0,-0.5969042778015137,solid,sampled
A3-03,Section 3,3,-3.0,730.0,-9.848329544067383,solid,water_floor
A3-01,Section 1,3,-0.47317594289779663,731.0,-0.47317594289779663,solid,sampled
A3-03,Section 3,3,-3.0,731.0,-11.868745803833008,solid,water_floor
A3-01,Section 1,3,-0.37054017186164856,732.0,-0.37054017186164856,solid,sampled
A3-03,Section 3,3,-3.0,732.0,-16.33161163330078,solid,water_floor
A3-01,Section 1,3,-0.24693867564201355,733.0,-0.24693867564201355,solid,sampled
A3-03,Section 3,3,-3.0,733.0,-16.31607437133789,solid,water_floor
A3-01,Section 1,3,-0.12820248305797577,734.0,-0.12820248305797577,solid,sampled
A3-03,Section 3,3,-3.0,734.0,-12.679412841796875,solid,water_floor
A3-01,Section 1,3,-0.01889950782060623,735.0,-0.01889950782060623,solid,sampled
A3-03,Section 3,3,-3.0,735.0,-15.515642166137695,solid,water_floor
A3-01,Section 1,3,0.08598114550113678,736.0,0.08598114550113678,solid,sampled
A3-03,Section 3,3,-3.0,736.0,-15.3999662399292,solid,water_floor
A3-01,Section 1,3,0.18303298950195312,737.0,0.18303298950195312,solid,sampled
A3-03,Section 3,3,-3.0,737.0,-9.41152572631836,solid,water_floor
A3-01,Section 1,3,0.2679654359817505,738.0,0.2679654359817505,solid,sampled
A3-03,Section 3,3,-3.0,738.0,-9.713384628295898,solid,water_floor
A3-01,Section 1,3,0.36469390988349915,739.0,0.36469390988349915,solid,sampled
A3-03,Section 3,3,-3.0,739.0,-6.848311424255371,solid,water_floor
A3-01,Section 1,3,0.44712579250335693,740.0,0.44712579250335693,solid,sampled
A3-03,Section 3,3,-3.0,740.0,-4.338505268096924,solid,water_floor
A3-01,Section 1,3,0.5297306776046753,741.0,0.5297306776046753,solid,sampled
A3-03,Section 3,3,-3.0,741.0,-4.169589042663574,solid,water_floor
A3-01,Section 1,3,0.5981859564781189,742.0,0.5981859564781189,solid,sampled
A3-03,Section 3,3,-3.0,742.0,-3.4732656478881836,solid,water_floor
A3-01,Section 1,3,0.6214085817337036,743.0,0.6214085817337036,solid,sampled
A3-03,Section 3,3,-3.0,743.0,-3.3787841796875,solid,water_floor
A3-01,Section 1,3,0.6445932388305664,744.0,0.6445932388305664,solid,sampled
A3-03,Section 3,3,-3.0,744.0,-3.267500400543213,solid,water_floor
A3-01,Section 1,3,0.6860170364379883,745.0,0.6860170364379883,solid,sampled
A3-03,Section 3,3,-3.0,745.0,-3.1942198276519775,solid,water_floor
A3-01,Section 1,3,0.725844144821167,746.0,0.725844144821167,solid,sampled
A3-03,Section 3,3,-3.0,746.0,-3.2095556259155273,solid,water_floor
A3-01,Section 1,3,0.7920485138893127,747.0,0.7920485138893127,solid,sampled
A3-03,Section 3,3,-3.0,747.0,-3.0824975967407227,solid,water_floor
A3-01,Section 1,3,0.8617693185806274,748.0,0.8617693185806274,solid,sampled
A3-03,Section 3,3,-2.975553512573242,748.0,-2.975553512573242,solid,sampled
A3-01,Section 1,3,0.958337664604187,749.0,0.958337664604187,solid,sampled
A3-03,Section 3,3,-3.0,749.0,-3.039417028427124,solid,water_floor
A3-01,Section 1,3,1.066258192062378,750.0,1.066258192062378,solid,sampled
A3-03,Section 3,3,-2.940591812133789,750.0,-2.940591812133789,solid,sampled
A3-01,Section 1,3,1.1487698554992676,751.0,1.1487698554992676,solid,sampled
A3-03,Section 3,3,-2.872131586074829,751.0,-2.872131586074829,solid,sampled
A3-01,Section 1,3,1.2533199787139893,752.0,1.2533199787139893,solid,sampled
A3-03,Section 3,3,-2.903517246246338,752.0,-2.903517246246338,solid,sampled
A3-01,Section 1,3,1.3476307392120361,753.0,1.3476307392120361,solid,sampled
A3-03,Section 3,3,-2.759578227996826,753.0,-2.759578227996826,solid,sampled
A3-01,Section 1,3,1.4229600429534912,754.0,1.4229600429534912,solid,sampled
A3-03,Section 3,3,-2.693589210510254,754.0,-2.693589210510254,solid,sampled
A3-01,Section 1,3,1.4823894500732422,755.0,1.4823894500732422,solid,sampled
A3-03,Section 3,3,-2.6265029907226562,755.0,-2.6265029907226562,solid,sampled
A3-01,Section 1,3,1.5427701473236084,756.0,1.5427701473236084,solid,sampled
A3-03,Section 3,3,-2.568150758743286,756.0,-2.568150758743286,solid,sampled
A3-01,Section 1,3,1.58090341091156,757.0,1.58090341091156,solid,sampled
A3-03,Section 3,3,-2.578676462173462,757.0,-2.578676462173462,solid,sampled
A3-01,Section 1,3,1.620711326599121,758.0,1.620711326599121,solid,sampled
A3-03,Section 3,3,-2.574467658996582,758.0,-2.574467658996582,solid,sampled
A3-01,Section 1,3,1.6211042404174805,759.0,1.6211042404174805,solid,sampled
A3-03,Section 3,3,-2.5272531509399414,759.0,-2.5272531509399414,solid,sampled
A3-01,Section 1,3,1.6322181224822998,760.0,1.6322181224822998,solid,sampled
A3-03,Section 3,3,-2.4937949180603027,760.0,-2.4937949180603027,solid,sampled
A3-01,Section 1,3,1.6316139698028564,761.0,1.6316139698028564,solid,sampled
A3-03,Section 3,3,-2.4846763610839844,761.0,-2.4846763610839844,solid,sampled
A3-01,Section 1,3,1.6570658683776855,762.0,1.6570658683776855,solid,sampled
A3-03,Section 3,3,-2.399657726287842,762.0,-2.399657726287842,solid,sampled
A3-01,Section 1,3,1.696908950805664,763.0,1.696908950805664,solid,sampled
A3-03,Section 3,3,-2.3484764099121094,763.0,-2.3484764099121094,solid,sampled
A3-01,Section 1,3,1.7340514659881592,764.0,1.7340514659881592,solid,sampled
A3-03,Section 3,3,-2.323662519454956,764.0,-2.323662519454956,solid,sampled
A3-01,Section 1,3,1.7700501680374146,765.0,1.7700501680374146,solid,sampled
A3-03,Section 3,3,-2.2593517303466797,765.0,-2.2593517303466797,solid,sampled
A3-01,Section 1,3,1.8023183345794678,766.0,1.8023183345794678,solid,sampled
A3-03,Section 3,3,-2.2102904319763184,766.0,-2.2102904319763184,solid,sampled
A3-01,Section 1,3,1.8491301536560059,767.0,1.8491301536560059,solid,sampled
A3-03,Section 3,3,-2.167057514190674,767.0,-2.167057514190674,solid,sampled
A3-01,Section 1,3,1.8757169246673584,768.0,1.8757169246673584,solid,sampled
A3-03,Section 3,3,-2.1134417057037354,768.0,-2.1134417057037354,solid,sampled
A3-01,Section 1,3,1.8817499876022339,769.0,1.8817499876022339,solid,sampled
A3-03,Section 3,3,-2.070533514022827,769.0,-2.070533514022827,solid,sampled
A3-01,Section 1,3,1.8700664043426514,770.0,1.8700664043426514,solid,sampled
A3-03,Section 3,3,-2.0661234855651855,770.0,-2.0661234855651855,solid,sampled
A3-01,Section 1,3,1.8792803287506104,771.0,1.8792803287506104,solid,sampled
A3-03,Section 3,3,-2.0966670513153076,771.0,-2.0966670513153076,solid,sampled
A3-01,Section 1,3,1.903315544128418,772.0,1.903315544128418,solid,sampled
A3-03,Section 3,3,-2.101759910583496,772.0,-2.101759910583496,solid,sampled
A3-01,Section 1,3,1.9198004007339478,773.0,1.9198004007339478,solid,sampled
A3-03,Section 3,3,-2.165766954421997,773.0,-2.165766954421997,solid,sampled
A3-01,Section 1,3,1.963541865348816,774.0,1.963541865348816,solid,sampled
A3-03,Section 3,3,-2.031724214553833,774.0,-2.031724214553833,solid,sampled
A3-01,Section 1,3,1.9906202554702759,775.0,1.9906202554702759,solid,sampled
A3-03,Section 3,3,-1.9562711715698242,775.0,-1.9562711715698242,solid,sampled
A3-01,Section 1,3,2.0175065994262695,776.0,2.0175065994262695,solid,sampled
A3-03,Section 3,3,-1.8805110454559326,776.0,-1.8805110454559326,solid,sampled
A3-01,Section 1,3,2.059537410736084,777.0,2.059537410736084,solid,sampled
A3-03,Section 3,3,-1.8488765954971313,777.0,-1.8488765954971313,solid,sampled
A3-01,Section 1,3,2.1058971881866455,778.0,2.1058971881866455,solid,sampled
A3-03,Section 3,3,-1.8089599609375,778.0,-1.8089599609375,solid,sampled
A3-01,Section 1,3,2.167727470397949,779.0,2.167727470397949,solid,sampled
A3-03,Section 3,3,-1.7549164295196533,779.0,-1.7549164295196533,solid,sampled
A3-01,Section 1,3,2.2463090419769287,780.0,2.2463090419769287,solid,sampled
A3-03,Section 3,3,-1.7147531509399414,780.0,-1.7147531509399414,solid,sampled
A3-01,Section 1,3,2.3534553050994873,781.0,2.3534553050994873,solid,sampled
A3-03,Section 3,3,-1.6841001510620117,781.0,-1.6841001510620117,solid,sampled
A3-01,Section 1,3,2.4414920806884766,782.0,2.4414920806884766,solid,sampled
A3-03,Section 3,3,-1.7091540098190308,782.0,-1.7091540098190308,solid,sampled
A3-01,Section 1,3,2.5242342948913574,783.0,2.5242342948913574,solid,sampled
A3-03,Section 3,3,-1.7480831146240234,783.0,-1.7480831146240234,solid,sampled
A3-01,Section 1,3,2.595303535461426,784.0,2.595303535461426,solid,sampled
A3-03,Section 3,3,-1.8421978950500488,784.0,-1.8421978950500488,solid,sampled
A3-01,Section 1,3,2.664577007293701,785.0,2.664577007293701,solid,sampled
A3-03,Section 3,3,-1.7979789972305298,785.0,-1.7979789972305298,solid,sampled
A3-01,Section 1,3,2.723936080932617,786.0,2.723936080932617,solid,sampled
A3-03,Section 3,3,-1.699957013130188,786.0,-1.699957013130188,solid,sampled
A3-01,Section 1,3,2.780722141265869,787.0,2.780722141265869,solid,sampled
A3-03,Section 3,3,-1.6089357137680054,787.0,-1.6089357137680054,solid,sampled
A3-01,Section 1,3,2.815640926361084,788.0,2.815640926361084,solid,sampled
A3-03,Section 3,3,-1.5163609981536865,788.0,-1.5163609981536865,solid,sampled
A3-01,Section 1,3,2.847435712814331,789.0,2.847435712814331,solid,sampled
A3-03,Section 3,3,-1.4839162826538086,789.0,-1.4839162826538086,solid,sampled
A3-01,Section 1,3,2.873778820037842,790.0,2.873778820037842,solid,sampled
A3-03,Section 3,3,-1.4648256301879883,790.0,-1.4648256301879883,solid,sampled
A3-01,Section 1,3,2.9022865295410156,791.0,2.9022865295410156,solid,sampled
A3-03,Section 3,3,-1.4356591701507568,791.0,-1.4356591701507568,solid,sampled
A3-01,Section 1,3,2.9366960525512695,792.0,2.9366960525512695,solid,sampled
A3-03,Section 3,3,-1.430124282836914,792.0,-1.430124282836914,solid,sampled
A3-01,Section 1,3,2.9442856311798096,793.0,2.9442856311798096,solid,sampled
A3-03,Section 3,3,-1.4848732948303223,793.0,-1.4848732948303223,solid,sampled
A3-01,Section 1,3,2.9336090087890625,794.0,2.9336090087890625,solid,sampled
A3-03,Section 3,3,-1.5181145668029785,794.0,-1.5181145668029785,solid,sampled
A3-01,Section 1,3,2.8961997032165527,795.0,2.8961997032165527,solid,sampled
A3-03,Section 3,3,-1.4836152791976929,795.0,-1.4836152791976929,solid,sampled
A3-01,Section 1,3,2.854095220565796,796.0,2.854095220565796,solid,sampled
A3-03,Section 3,3,-1.4796078205108643,796.0,-1.4796078205108643,solid,sampled
A3-01,Section 1,3,2.7487540245056152,797.0,2.7487540245056152,solid,sampled
A3-03,Section 3,3,-1.6214091777801514,797.0,-1.6214091777801514,solid,sampled
A3-01,Section 1,3,2.5898947715759277,798.0,2.5898947715759277,solid,sampled
A3-03,Section 3,3,-1.5580570697784424,798.0,-1.5580570697784424,solid,sampled
A3-01,Section 1,3,2.572834014892578,799.0,2.572834014892578,solid,sampled
A3-03,Section 3,3,-1.5088059902191162,799.0,-1.5088059902191162,solid,sampled
A3-01,Section 1,3,2.562244415283203,800.0,2.562244415283203,solid,sampled
A3-03,Section 3,3,-1.494476556777954,800.0,-1.494476556777954,solid,sampled
A3-01,Section 1,3,2.572384834289551,801.0,2.572384834289551,solid,sampled
A3-03,Section 3,3,-1.401017665863037,801.0,-1.401017665863037,solid,sampled
A3-01,Section 1,3,2.583961248397827,802.0,2.583961248397827,solid,sampled
A3-03,Section 3,3,-1.3568651676177979,802.0,-1.3568651676177979,solid,sampled
A3-01,Section 1,3,2.6238527297973633,803.0,2.6238527297973633,solid,sampled
A3-03,Section 3,3,-1.3427895307540894,803.0,-1.3427895307540894,solid,sampled
A3-01,Section 1,3,2.6853702068328857,804.0,2.6853702068328857,solid,sampled
A3-03,Section 3,3,-1.3620190620422363,804.0,-1.3620190620422363,solid,sampled
A3-01,Section 1,3,2.763908863067627,805.0,2.763908863067627,solid,sampled
A3-03,Section 3,3,-1.4671438932418823,805.0,-1.4671438932418823,solid,sampled
A3-01,Section 1,3,2.849492073059082,806.0,2.849492073059082,solid,sampled
A3-03,Section 3,3,-1.4098308086395264,806.0,-1.4098308086395264,solid,sampled
A3-01,Section 1,3,2.965616226196289,807.0,2.965616226196289,solid,sampled
A3-03,Section 3,3,-1.3788312673568726,807.0,-1.3788312673568726,solid,sampled
A3-01,Section 1,3,3.0586769580841064,808.0,3.0586769580841064,solid,sampled
A3-03,Section 3,3,-1.2852572202682495,808.0,-1.2852572202682495,solid,sampled
A3-01,Section 1,3,3.166116237640381,809.0,3.166116237640381,solid,sampled
A3-03,Section 3,3,-1.283288598060608,809.0,-1.283288598060608,solid,sampled
A3-01,Section 1,3,3.272453546524048,810.0,3.272453546524048,solid,sampled
A3-03,Section 3,3,-1.541719675064087,810.0,-1.541719675064087,solid,sampled
A3-01,Section 1,3,3.374368667602539,811.0,3.374368667602539,solid,sampled
A3-03,Section 3,3,-1.5579895973205566,811.0,-1.5579895973205566,solid,sampled
A3-01,Section 1,3,3.4929323196411133,812.0,3.4929323196411133,solid,sampled
A3-03,Section 3,3,-1.3858013153076172,812.0,-1.3858013153076172,solid,sampled
A3-01,Section 1,3,3.6153578758239746,813.0,3.6153578758239746,solid,sampled
A3-03,Section 3,3,-1.301371693611145,813.0,-1.301371693611145,solid,sampled
A3-01,Section 1,3,3.738297462463379,814.0,3.738297462463379,solid,sampled
A3-03,Section 3,3,-1.2634153366088867,814.0,-1.2634153366088867,solid,sampled
A3-01,Section 1,3,3.834681272506714,815.0,3.834681272506714,solid,sampled
A3-03,Section 3,3,-1.281852126121521,815.0,-1.281852126121521,solid,sampled
A3-01,Section 1,3,3.9243054389953613,816.0,3.9243054389953613,solid,sampled
A3-03,Section 3,3,-1.3791300058364868,816.0,-1.3791300058364868,solid,sampled
A3-01,Section 1,3,4.005769729614258,817.0,4.005769729614258,solid,sampled
A3-03,Section 3,3,-1.3286490440368652,817.0,-1.3286490440368652,solid,sampled
A3-01,Section 1,3,4.066592693328857,818.0,4.066592693328857,solid,sampled
A3-03,Section 3,3,-1.2564891576766968,818.0,-1.2564891576766968,solid,sampled
A3-01,Section 1,3,4.153739929199219,819.0,4.153739929199219,solid,sampled
A3-03,Section 3,3,-1.289291262626648,819.0,-1.289291262626648,solid,sampled
A3-01,Section 1,3,4.214042663574219,820.0,4.214042663574219,solid,sampled
A3-03,Section 3,3,-1.306478500366211,820.0,-1.306478500366211,solid,sampled
A3-01,Section 1,3,4.302455425262451,821.0,4.302455425262451,solid,sampled
A3-03,Section 3,3,-1.2551906108856201,821.0,-1.2551906108856201,solid,sampled
A3-01,Section 1,3,4.372693061828613,822.0,4.372693061828613,solid,sampled
A3-03,Section 3,3,-1.417590618133545,822.0,-1.417590618133545,solid,sampled
A3-01,Section 1,3,4.42132568359375,823.0,4.42132568359375,solid,sampled
A3-03,Section 3,3,-1.4799377918243408,823.0,-1.4799377918243408,solid,sampled
A3-01,Section 1,3,4.459138870239258,824.0,4.459138870239258,solid,sampled
A3-03,Section 3,3,-1.3305587768554688,824.0,-1.3305587768554688,solid,sampled
A3-01,Section 1,3,4.510040283203125,825.0,4.510040283203125,solid,sampled
A3-03,Section 3,3,-1.1980730295181274,825.0,-1.1980730295181274,solid,sampled
A3-01,Section 1,3,4.6084699630737305,826.0,4.6084699630737305,solid,sampled
A3-03,Section 3,3,-1.1982667446136475,826.0,-1.1982667446136475,solid,sampled
A3-01,Section 1,3,4.674583911895752,827.0,4.674583911895752,solid,sampled
A3-03,Section 3,3,-1.228084683418274,827.0,-1.228084683418274,solid,sampled
A3-01,Section 1,3,4.673354625701904,828.0,4.673354625701904,solid,sampled
A3-03,Section 3,3,-1.1551527976989746,828.0,-1.1551527976989746,solid,sampled
A3-01,Section 1,3,4.673341751098633,829.0,4.673341751098633,solid,sampled
A3-03,Section 3,3,-1.2074902057647705,829.0,-1.2074902057647705,solid,sampled
A3-01,Section 1,3,5.238714694976807,830.0,5.238714694976807,solid,sampled
A3-03,Section 3,3,-1.2605925798416138,830.0,-1.2605925798416138,solid,sampled
A3-01,Section 1,3,6.229931831359863,831.0,6.229931831359863,solid,sampled
